study_id,id,ses,taskCondition,Condition,Salience,Direction,DirectionLabel,Trial,level,Change,Correct,Accuracy,Response,Arousal,Confidence,trial.started,trial.stopped
5,15184,ses1,highSalienceDec,breath,High,NoChange,Dec,5,0.306922397528371,0,up,1,up,4,5,530.207131099887,546.22337329993
5,15184,ses1,highSalienceAcc,breath,High,Faster,Acc,5,0.384343211610783,-0.384343211610783,right,1,right,4,4,561.039836300071,573.985282199923
5,15184,ses1,lowSalienceAcc,breath,Low,Faster,Acc,5,0.254200718251075,-0.254200718251075,right,0,up,3,5,585.410784400068,599.339794700034
5,15184,ses1,lowSalienceDec,breath,Low,Slower,Dec,5,0.384343211610783,0.384343211610783,left,1,left,3,5,617.15955489967,636.144761099946
5,15184,ses1,lowSalienceAcc,breath,Low,Faster,Acc,6,0.380480619361484,-0.380480619361484,right,1,right,3,5,654.714929699898,667.543698099907
5,15184,ses1,highSalienceAcc,breath,High,Faster,Acc,6,0.345862034641295,-0.345862034641295,right,1,right,3,4,676.391090499703,689.637849600054
5,15184,ses1,lowSalienceDec,breath,Low,Slower,Dec,6,0.345862034641295,0.345862034641295,left,0,up,2,4,696.578689400107,715.281000199728
5,15184,ses1,highSalienceDec,breath,High,NoChange,Dec,6,0.263654540973875,0,up,0,left,2,5,740.657537899911,756.673732599709
5,15184,ses1,highSalienceDec,breath,High,Slower,Dec,7,0.342972646913694,0.342972646913694,left,1,left,2,5,767.335683899932,786.0873288
5,15184,ses1,lowSalienceAcc,breath,Low,Faster,Acc,7,0.32876206000892,-0.32876206000892,right,1,right,2,6,799.431203399785,812.693310699891
5,15184,ses1,lowSalienceDec,breath,Low,NoChange,Dec,7,0.427640265006361,0,up,1,up,2,6,823.359455899801,839.375717599876
5,15184,ses1,highSalienceAcc,breath,High,Faster,Acc,7,0.314160845059227,-0.314160845059227,right,0,up,2,5,848.368791500106,861.88232629979
5,15184,ses1,lowSalienceDec,breath,Low,Slower,Dec,8,0.397476627798665,0.397476627798665,left,0,up,2,5,869.691037199926,888.793420699891
5,15184,ses1,lowSalienceAcc,breath,Low,NoChange,Acc,8,0.293248617342329,0,up,1,up,2,4,908.364507799968,924.380062999669
5,15184,ses1,highSalienceAcc,breath,High,Faster,Acc,8,0.378862753707589,-0.378862753707589,right,1,right,2,5,931.371350700036,944.350835199933
5,15184,ses1,highSalienceDec,breath,High,NoChange,Dec,8,0.309353290381034,0,up,1,up,2,4,951.742000599857,967.757869999856
5,15184,ses1,highSalienceAcc,breath,High,Faster,Acc,9,0.355402219141983,-0.355402219141983,right,0,up,2,5,975.03268059995,988.212502599694
5,15184,ses1,lowSalienceDec,breath,Low,Slower,Dec,9,0.460006070141991,0.460006070141991,left,0,up,1,5,1005.31385499984,1024.86707239971
5,15184,ses1,lowSalienceAcc,breath,Low,Faster,Acc,9,0.26698929454802,-0.26698929454802,right,0,up,1,5,1034.02286829986,1047.83588929987
5,15184,ses1,highSalienceDec,breath,High,NoChange,Dec,9,0.28353850433841,0,up,1,up,1,4,1059.50306099979,1075.5192511999
5,15184,ses1,lowSalienceDec,breath,Low,Slower,Dec,10,0.529331680342028,0.529331680342028,left,1,left,1,5,1088.24991380004,1108.31991289975
5,15184,ses1,lowSalienceAcc,breath,Low,Faster,Acc,10,0.318711805243933,-0.318711805243933,right,1,right,1,4,1124.95406109979,1138.3173928
5,15184,ses1,highSalienceAcc,breath,High,NoChange,Acc,10,0.403492783967738,0,up,0,left,1,4,1164.49808879988,1180.52765040006
5,15184,ses1,highSalienceDec,breath,High,Slower,Dec,10,0.264072029618768,0.264072029618768,left,0,up,2,4,1187.64889239985,1205.79894310003
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,1,0.4,-0.4,right,1,right,5,6,21.1712449998595,33.9822650998831
5,15184,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,1,0.4,0,up,1,up,5,5,38.7722428999841,54.7874317998067
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,1,0.4,0.4,left,1,left,5,6,63.9315880001523,83.1498412000947
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,1,0.4,0.4,left,0,up,5,4,92.8819218999706,112.001185799949
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,2,0.290866253180461,0.290866253180461,left,1,left,5,5,123.993170899805,142.344044299796
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,5,6,149.27318330016,162.986772600096
5,15184,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,2,0.290866253180461,0,up,1,up,5,5,169.190334000159,185.204920100048
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,4,6,204.94513690006,225.963846299797
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,3,0.581129104720385,0.581129104720385,left,1,left,4,5,235.21173339989,255.665868099779
5,15184,ses2,lowSalienceAcc,breath,Low,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,1,right,4,6,267.712062200066,282.159776799846
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,0,up,4,5,290.016226599924,304.494646599982
5,15184,ses2,highSalienceDec,breath,High,NoChange,Dec,3,0.194847947730885,0,up,0,right,4,5,317.113155200146,333.129177399911
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,4,0.525950164665448,0.525950164665448,left,1,left,4,4,354.501397300046,374.53857500013
5,15184,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,4,0.115692875109348,0,up,1,up,4,5,383.363096000161,399.380594099872
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,4,0.3701268140887,-0.3701268140887,right,1,right,4,5,413.39899710007,426.491882899776
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,4,0.3701268140887,0.3701268140887,left,1,left,4,5,448.665783300065,467.651289899834
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,5,0.306922397528371,0.306922397528371,left,1,left,3,4,477.61375280004,496.097262000199
5,15184,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,5,0.0425585301306027,0,up,1,up,4,5,502.769158099778,518.78252069978
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,5,0.48362519319045,0.48362519319045,left,0,up,3,3,536.608398899902,556.325866899919
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,5,0.306922397528371,-0.306922397528371,right,1,right,3,6,576.211527000181,589.789115999825
5,15184,ses2,lowSalienceAcc,breath,Low,Faster,Acc,6,0.01,-0.01,right,0,up,4,5,596.568670399953,612.517305999994
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,6,0.263654540973875,-0.263654540973875,right,0,left,4,5,631.753870499786,645.668353499845
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,6,0.579436273819826,0.579436273819826,left,1,left,4,3,672.980062500108,693.417339699809
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,6,0.263654540973875,0.263654540973875,left,1,left,4,5,703.993192399852,722.108706300147
5,15184,ses2,highSalienceAcc,breath,High,NoChange,Acc,7,0.342972646913694,0,up,1,up,3,5,734.107641499955,750.121162999887
5,15184,ses2,highSalienceDec,breath,High,NoChange,Dec,7,0.228700435432036,0,up,1,up,3,5,761.285486099776,777.299219300039
5,15184,ses2,lowSalienceAcc,breath,Low,Faster,Acc,7,0.109898413851188,-0.109898413851188,right,1,right,3,4,795.42079509981,810.550265700091
5,15184,ses2,lowSalienceDec,breath,Low,NoChange,Dec,7,0.547152985180154,0,up,1,up,3,5,818.693247599993,834.708483700175
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,8,0.309353290381034,-0.309353290381034,right,1,right,3,5,842.586278299801,856.130589699838
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,8,0.201074681043182,0.201074681043182,left,0,up,3,5,866.979761899915,884.597821400035
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,8,0.522570082427953,0.522570082427953,left,0,up,3,5,896.480197399855,916.497540500015
5,15184,ses2,lowSalienceAcc,breath,Low,Faster,Acc,8,0.0705466721556916,-0.0705466721556916,right,1,right,3,5,925.972022799775,941.4186470001
5,15184,ses2,lowSalienceDec,breath,Low,NoChange,Dec,9,0.570513604138391,0,up,0,right,3,5,946.410084200092,962.440172600094
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,9,0.28353850433841,-0.28353850433841,right,1,right,3,5,969.699093199801,983.445161100011
5,15184,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,9,0.0367460711210665,0,up,0,right,3,4,1014.14483049978,1030.15949090011
5,15184,ses2,highSalienceDec,breath,High,Slower,Dec,9,0.262609439796959,0.262609439796959,left,1,left,3,5,1047.53077419987,1065.64682869986
5,15184,ses2,highSalienceAcc,breath,High,Faster,Acc,10,0.264072029618768,-0.264072029618768,right,1,right,3,4,1072.49013350019,1086.40150899999
5,15184,ses2,lowSalienceDec,breath,Low,Slower,Dec,10,0.620006576992943,0.620006576992943,left,0,up,3,3,1095.88359959982,1116.60393540002
5,15184,ses2,lowSalienceAcc,breath,Low,Faster,Acc,10,0.109395529695042,-0.109395529695042,right,0,up,3,5,1129.96408479987,1145.09504090017
5,15184,ses2,highSalienceDec,breath,High,NoChange,Dec,10,0.239872978456371,0,up,1,up,3,4,1176.26680869982,1192.28173939977
5,15190,ses1,highSalienceDec,visual,High,NoChange,Dec,1,0.4,0,up,0,right,4,5,70.0080565999961,86.0237722999882
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,1,0.4,-0.4,right,1,right,4,6,104.412998000043,117.071825399995
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,1,0.4,0.4,left,1,left,4,6,146.216018700041,165.333577400015
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,1,0.4,-0.4,right,1,right,4,4,176.430104700034,189.241374900041
5,15190,ses1,lowSalienceDec,visual,Low,NoChange,Dec,2,0.290866253180461,0,up,0,left,4,5,197.550465000037,213.565669200034
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,0,up,3,6,220.225406100042,233.836973200028
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,3,6,245.282042500039,266.586956400017
5,15190,ses1,highSalienceAcc,visual,High,NoChange,Acc,2,0.290866253180461,0,up,1,up,3,4,272.727402399993,288.742208700045
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,3,0.51388673679389,0.51388673679389,left,0,up,3,5,294.232576300041,314.184444800019
5,15190,ses1,lowSalienceAcc,visual,Low,NoChange,Acc,3,0.51388673679389,0,up,1,up,3,5,325.496643099992,341.512343999988
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,1,right,3,4,347.5032794,361.982307800034
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,3,0.581129104720385,0.581129104720385,left,1,left,2,5,367.106414500042,387.792733900016
5,15190,ses1,highSalienceDec,visual,High,NoChange,Dec,4,0.525950164665448,0,up,1,up,3,6,397.652821400028,413.6689625
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,4,0.435497046207659,-0.435497046207659,right,1,right,3,4,418.50971850002003,430.836259700009
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,4,0.115692875109348,-0.115692875109348,right,0,up,3,4,434.993588100013,450.121918699995
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,4,0.695548753757422,0.695548753757422,left,1,left,3,5,458.717369400023,479.969897200004
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,5,0.627749275646728,0.627749275646728,left,1,left,3,5,484.698061500036,505.498291400028
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,5,0.254200718251075,-0.254200718251075,right,1,right,3,6,510.134868099994,524.113818200014
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,5,0.384343211610783,-0.384343211610783,right,0,up,3,4,529.004017400031,541.781857700029
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,5,0.48362519319045,0.48362519319045,left,1,left,3,4,546.757632800029,566.657328500005
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,6,0.447677540229846,0.447677540229846,left,1,left,3,4,571.24849800003,590.881927200011
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,6,0.205495959444778,-0.205495959444778,right,0,up,3,4,596.9087803,611.288929800037
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,6,0.580157227706467,0.580157227706467,left,1,left,3,5,617.77682650002,638.213004900026
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,6,0.493176516834973,-0.493176516834973,right,1,right,3,5,641.658309100021,653.464751399995
5,15190,ses1,lowSalienceAcc,visual,Low,NoChange,Acc,7,0.451196916990319,0,up,1,up,3,4,657.770531000046,673.78532830003
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,7,0.414991024351223,0.414991024351223,left,1,left,3,4,685.798544700025,705.163523000025
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,7,0.543318750640367,0.543318750640367,left,1,left,3,5,711.491186900006,731.690245900012
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,7,0.296477446597481,-0.296477446597481,right,0,up,3,4,735.916303800012,749.563389200019
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,8,0.381344835676174,0.381344835676174,left,1,left,3,3,762.66058299999,781.74485170003
5,15190,ses1,lowSalienceDec,visual,Low,Slower,Dec,8,0.513354662295081,0.513354662295081,left,0,up,2,4,786.815446600027,806.766773300013
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,8,0.407095168678494,-0.407095168678494,right,1,right,2,6,813.428349399997,826.205781600031
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,8,0.422087110490423,-0.422087110490423,right,0,up,2,6,832.378452600038,844.822135200026
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,9,0.35156501343514,0.35156501343514,left,1,left,3,4,850.244378700037,869.096908300009
5,15190,ses1,lowSalienceDec,visual,Low,NoChange,Dec,9,0.574190731899562,0,up,1,up,3,3,873.272543500003,889.28682030004
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,9,0.47652845433796,-0.47652845433796,right,1,right,3,4,894.657372899994,906.605482399988
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,9,0.356223528148205,-0.356223528148205,right,0,up,3,3,911.31170760002,924.490027000022
5,15190,ses1,lowSalienceDec,visual,Low,NoChange,Dec,10,0.547894873349344,0,up,1,up,2,4,931.277508500032,947.295844700013
5,15190,ses1,highSalienceAcc,visual,High,Faster,Acc,10,0.447184729378356,-0.447184729378356,right,1,right,3,5,954.735724600032,967.178751100029
5,15190,ses1,lowSalienceAcc,visual,Low,Faster,Acc,10,0.450583367946654,-0.450583367946654,right,0,up,3,3,972.584975800011,984.76363110001
5,15190,ses1,highSalienceDec,visual,High,Slower,Dec,10,0.316619068390694,0.316619068390694,left,1,left,2,5,988.367512300028,1006.91959320003
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,1,0.4,-0.4,right,1,right,3,5,19.9521218999871,32.61063130002
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,1,0.4,-0.4,right,1,right,3,4,39.2813812000095,52.0938231000328
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,1,0.4,0.4,left,1,left,3,3,57.4565698999795,76.6877906000009
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,1,0.4,0.4,left,1,left,3,4,83.759320800018,102.877909500035
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,2,0.290866253180461,0.290866253180461,left,0,up,3,5,108.357690699981,126.672595800017
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,3,3,131.043976799992,144.75751299999
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,0,up,3,3,148.257929400017,161.870953899983
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,2,0.290866253180461,0.290866253180461,left,0,up,3,5,167.460793400009,185.813518800016
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,0,up,2,5,191.251542599988,205.734166999988
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,3,0.51388673679389,0.51388673679389,left,1,left,3,4,211.279515600007,231.411911999981
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,3,0.51388673679389,-0.51388673679389,right,1,right,2,4,236.05405809998,247.661532300001
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,3,0.51388673679389,0.51388673679389,left,1,left,3,2,252.813817000017,272.768512899987
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,4,0.435497046207659,0.435497046207659,left,1,left,2,3,277.772686499986,297.291861900012
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,4,0.435497046207659,0.435497046207659,left,0,up,2,4,302.281130100018,321.666519400023
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,4,0.3701268140887,-0.3701268140887,right,1,right,3,3,326.204728099983,339.284137699986
5,15190,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,4,0.435497046207659,0,up,1,up,2,2,342.504932100012,358.521771200001
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,5,0.306922397528371,-0.306922397528371,right,1,right,3,4,369.849317900022,383.429566300008
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,5,0.585936154832141,0.585936154832141,left,1,left,3,4,387.833865299996,408.321409900032
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,5,0.384343211610783,0.384343211610783,left,1,left,3,3,412.609292300011,431.695728500024
5,15190,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,5,0.384343211610783,0,up,1,up,3,4,435.248806299991,451.26463390002
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,6,0.345862034641295,-0.345862034641295,right,0,up,3,5,459.613317399984,472.755677399982
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,6,0.263654540973875,-0.263654540973875,right,0,up,3,4,477.675104400027,491.588701400033
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,6,0.345862034641295,0.345862034641295,left,0,up,3,2,495.276164399984,514.061596899992
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,6,0.529407016244692,0.529407016244692,left,1,left,3,3,520.901879500016,540.971773200028
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,7,0.427640265006361,0.427640265006361,left,1,left,3,2,545.91054870002,565.363963500015
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,7,0.342972646913694,-0.342972646913694,right,1,right,3,3,573.405155399989,586.684314000013
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,7,0.427640265006361,-0.427640265006361,right,1,right,3,4,592.116617600026,604.539660000009
5,15190,ses2,lowSalienceDec,breath,Low,NoChange,Dec,7,0.490348088661433,0,up,1,up,3,3,608.757592600014,624.773234100023
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,8,0.397476627798665,0.397476627798665,left,1,left,3,4,629.078149000008,648.297239799984
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,8,0.461048391507674,0.461048391507674,left,0,up,3,5,652.068069300032,671.637578600028
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,8,0.397476627798665,-0.397476627798665,right,1,right,3,3,675.392525600037,688.070877699996
5,15190,ses2,highSalienceAcc,breath,High,NoChange,Acc,8,0.309353290381034,0,up,1,up,2,4,691.541677100002,707.557328600029
5,15190,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,9,0.375239952093649,0,up,1,up,3,4,713.063257600006,729.079321700032
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,9,0.375239952093649,0.375239952093649,left,1,left,3,3,736.694847600011,755.726155199984
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,9,0.28353850433841,-0.28353850433841,right,0,up,3,4,760.528232900018,774.27437910001
5,15190,ses2,lowSalienceDec,breath,Low,NoChange,Dec,9,0.520146769600648,0,up,1,up,3,4,778.386255000019,794.415349900024
5,15190,ses2,lowSalienceDec,breath,Low,Slower,Dec,10,0.493306449328735,0.493306449328735,left,1,left,3,4,798.106767799996,817.94021879998
5,15190,ses2,lowSalienceAcc,breath,Low,Faster,Acc,10,0.356543850068351,-0.356543850068351,right,1,right,3,5,822.147166699986,835.206635900016
5,15190,ses2,highSalienceDec,breath,High,Slower,Dec,10,0.356543850068351,0.356543850068351,left,0,up,3,4,839.37460749998,858.260099400009
5,15190,ses2,highSalienceAcc,breath,High,Faster,Acc,10,0.341608519750194,-0.341608519750194,right,0,up,3,4,862.300045799988,875.577670600032
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,1,0.4,-0.4,right,0,up,3,4,59.7611781999876,72.4050839999982
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,1,0.4,0.4,left,1,left,4,5,86.6197216,105.837922199993
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,1,0.4,0.4,left,0,right,4,3,114.497645799987,133.616479999997
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,1,0.4,-0.4,right,0,up,4,3,142.225830799987,155.037309299994
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,2,0.660005903669501,-0.660005903669501,right,1,right,4,4,164.749288699997,174.874639899994
5,15199,ses1,highSalienceAcc,visual,High,NoChange,Acc,2,0.660005903669501,0,up,0,left,4,4,180.481878699997,196.496466099998
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,4,2,206.508461999998,227.515236199994
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,2,0.290866253180461,0.290866253180461,left,0,right,3,4,233.18535439999,251.53653479999
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,3,0.581129104720385,-0.581129104720385,right,1,right,4,6,256.775586299991,267.719122399998
5,15199,ses1,lowSalienceDec,visual,Low,NoChange,Dec,3,0.581129104720385,0,up,1,up,4,3,278.814674599998,294.829619199998
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,3,0.51388673679389,0.51388673679389,left,1,left,4,4,303.856997399998,323.975815199999
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,3,0.83203478599708,-0.83203478599708,right,1,right,5,6,330.8168687,340.192594599997
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,4,0.525950164665448,-0.525950164665448,right,1,right,5,6,344.648539699992,356.109273099995
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,4,0.774819838484165,-0.774819838484165,right,1,right,5,6,360.146496799993,369.972780899989
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,4,0.435497046207659,0.435497046207659,left,1,left,2,3,373.343883399997,392.8655936
5,15199,ses1,lowSalienceDec,visual,Low,NoChange,Dec,4,0.525950164665448,0,up,1,up,3,4,400.220866299991,416.236365999997
5,15199,ses1,lowSalienceDec,visual,Low,NoChange,Dec,5,0.48362519319045,0,up,1,up,5,5,423.460945499988,439.475970799991
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,5,0.48362519319045,-0.48362519319045,right,1,right,5,6,446.317529299995,458.194486599998
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,5,0.384343211610783,0.384343211610783,left,1,left,4,3,463.251343899989,482.335907099987
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,5,0.726628850869809,-0.726628850869809,right,1,right,4,6,488.743885499993,498.952867100001
5,15199,ses1,lowSalienceAcc,visual,Low,NoChange,Acc,6,0.447677540229846,0,up,1,up,5,5,502.440919299988,518.455972899988
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,6,0.691187340848331,-0.691187340848331,right,1,right,5,6,524.297304499996,534.805725999991
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,6,0.447677540229846,0.447677540229846,left,1,left,4,4,540.630569599991,560.098151099999
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,6,0.345862034641295,0.345862034641295,left,0,up,4,4,568.024381199997,586.811880199995
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,7,0.427640265006361,0.427640265006361,left,0,up,4,6,591.931815799995,611.383237599992
5,15199,ses1,lowSalienceAcc,visual,Low,NoChange,Acc,7,0.414991024351223,0,up,1,up,4,4,618.041931100001,634.059734799986
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,7,0.414991024351223,0.414991024351223,left,0,up,3,4,641.6492058,660.886765099989
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,7,0.661575535579878,-0.661575535579878,right,1,right,5,6,664.056043399993,674.797761399997
5,15199,ses1,highSalienceAcc,visual,High,NoChange,Acc,8,0.633470787876001,0,up,1,up,5,5,683.125152499997,699.138893399999
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,8,0.381344835676174,-0.381344835676174,right,1,right,4,4,705.49724869999,718.3281269
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,8,0.481906177540333,0.481906177540333,left,0,up,5,6,725.167371399992,744.888631299997
5,15199,ses1,highSalienceDec,visual,High,Slower,Dec,8,0.522750692016177,0.522750692016177,left,0,up,5,6,750.075769599993,770.297936699993
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,9,0.54541756039309,0.54541756039309,left,0,up,5,6,783.809934399993,803.998759299997
5,15199,ses1,highSalienceDec,visual,High,NoChange,Dec,9,0.621986711174151,0,up,1,up,5,5,808.689054399991,824.702833499992
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,9,0.35156501343514,-0.35156501343514,right,1,right,5,5,829.689704199991,842.772494999997
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,9,0.610026109128379,-0.610026109128379,right,1,right,5,6,846.65680669999006,857.803244799987
5,15199,ses1,highSalienceDec,visual,High,NoChange,Dec,10,0.570268350557752,0,up,1,up,5,6,862.105933499988,878.123816799998
5,15199,ses1,lowSalienceDec,visual,Low,Slower,Dec,10,0.610686694542382,0.610686694542382,left,1,left,4,3,887.932095699987,908.604738499998
5,15199,ses1,highSalienceAcc,visual,High,Faster,Acc,10,0.584971917630824,-0.584971917630824,right,1,right,5,6,916.227852299999,927.573653499989
5,15199,ses1,lowSalienceAcc,visual,Low,Faster,Acc,10,0.316619068390694,-0.316619068390694,right,0,up,4,3,931.927596599999,945.321816999989
5,15199,ses2,highSalienceAcc,breath,High,Faster,Acc,1,0.4,-0.4,right,1,right,4,6,41.3506672000076,54.1732043000084
5,15199,ses2,highSalienceDec,breath,High,NoChange,Dec,1,0.4,0,up,1,up,4,6,62.7289158000058,78.744463400013
5,15199,ses2,lowSalienceDec,breath,Low,NoChange,Dec,1,0.4,0,up,1,up,3,2,83.5170377000031,99.532082900012
5,15199,ses2,lowSalienceAcc,breath,Low,Faster,Acc,1,0.4,-0.4,right,1,right,4,6,105.639506500011,118.284465500008
5,15199,ses2,highSalienceDec,breath,High,NoChange,Dec,2,0.290866253180461,0,up,0,left,4,4,122.106845400005,138.12461150001
5,15199,ses2,highSalienceAcc,breath,High,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,4,5,143.04329500001,156.756734300012
5,15199,ses2,lowSalienceAcc,breath,Low,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,0,up,3,3,161.162641200004,174.778411300009
5,15199,ses2,lowSalienceDec,breath,Low,Slower,Dec,2,0.290866253180461,0.290866253180461,left,1,left,3,5,179.865189100004,198.168556900011
