study_id,id,Group,Trial,Condition,Salience,Direction,TrialDirection,Level,Change,Accuracy,Confidence,Arousal,flag_zero_variance,exclusion_reason
4,11974,Breath,9,highSalienceAcc,High,Faster,Faster,0.492374067,-0.492374067,1,6,5,FALSE,included
4,11974,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,5,5,FALSE,included
4,11974,Breath,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,1,5,5,FALSE,included
4,11974,Breath,2,highSalienceDec,High,NoChange,Slower,0.194847948,0,0,4,6,FALSE,included
4,11974,Breath,3,highSalienceDec,High,Slower,Slower,0.370126814,0.370126814,1,5,6,FALSE,included
4,11974,Breath,4,highSalienceDec,High,Slower,Slower,0.306922398,0.306922398,1,5,5,FALSE,included
4,11974,Breath,5,highSalienceDec,High,Slower,Slower,0.263654541,0.263654541,1,4,5,FALSE,included
4,11974,Breath,6,highSalienceDec,High,Slower,Slower,0.228700435,0.228700435,1,5,6,FALSE,included
4,11974,Breath,7,highSalienceDec,High,NoChange,Slower,0.201074681,0,0,4,5,FALSE,included
4,11974,Breath,8,highSalienceDec,High,Slower,Slower,0.26260944,0.26260944,1,5,5,FALSE,included
4,11974,Breath,9,highSalienceDec,High,Slower,Slower,0.239872978,0.239872978,0,5,1,FALSE,included
4,11974,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,3,FALSE,included
4,11974,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,1,5,3,FALSE,included
4,11974,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.194847948,-0.194847948,0,4,3,FALSE,included
4,11974,Breath,3,lowSalienceAcc,Low,NoChange,Faster,0.370126814,0,0,4,4,FALSE,included
4,11974,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.523699206,-0.523699206,1,4,4,FALSE,included
4,11974,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.451237533,-0.451237533,1,4,4,FALSE,included
4,11974,Breath,6,lowSalienceAcc,Low,NoChange,Faster,0.40557599,0,0,5,5,FALSE,included
4,11974,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.491741404,-0.491741404,1,5,5,FALSE,included
4,11974,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.453203575,-0.453203575,1,4,5,FALSE,included
4,11974,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.426502667,-0.426502667,1,4,4,FALSE,included
4,11992,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,0,5,4,FALSE,included
4,11992,Breath,1,highSalienceDec,High,Slower,Slower,0.660005904,0.660005904,0,4,4,FALSE,included
4,11992,Breath,2,highSalienceDec,High,NoChange,Slower,0.832034786,0,0,3,3,FALSE,included
4,11992,Breath,3,highSalienceDec,High,NoChange,Slower,0.985363041,0,1,4,4,FALSE,included
4,11992,Breath,4,highSalienceDec,High,Slower,Slower,0.936777474,0.936777474,1,3,3,FALSE,included
4,11992,Breath,5,highSalienceDec,High,Slower,Slower,0.89827887,0.89827887,1,4,4,FALSE,included
4,11992,Breath,6,highSalienceDec,High,Slower,Slower,0.867303751,0.867303751,0,4,4,FALSE,included
4,11992,Breath,7,highSalienceDec,High,NoChange,Slower,0.928524003,0,1,3,3,FALSE,included
4,11992,Breath,8,highSalienceDec,High,Slower,Slower,0.90408768,0.90408768,1,5,5,FALSE,included
4,11992,Breath,9,highSalienceDec,High,Slower,Slower,0.88375216,0.88375216,0,3,3,FALSE,included
4,11992,Breath,0,lowSalienceDec,Low,NoChange,Slower,0.422912,0,0,3,3,FALSE,included
4,11992,Breath,1,lowSalienceDec,Low,NoChange,Slower,0.660005904,0,0,4,3,FALSE,included
4,11992,Breath,2,lowSalienceDec,Low,Slower,Slower,0.832034786,0.832034786,0,3,3,FALSE,included
4,11992,Breath,3,lowSalienceDec,Low,Slower,Slower,0.985363041,0.985363041,1,3,3,FALSE,included
4,11992,Breath,4,lowSalienceDec,Low,NoChange,Slower,0.936777474,0,1,3,3,FALSE,included
4,11992,Breath,5,lowSalienceDec,Low,Slower,Slower,0.89827887,0.89827887,1,3,3,FALSE,included
4,11992,Breath,6,lowSalienceDec,Low,NoChange,Slower,0.867303751,0,0,3,3,FALSE,included
4,11992,Breath,7,lowSalienceDec,Low,Slower,Slower,0.928524003,0.928524003,1,3,3,FALSE,included
4,11992,Breath,8,lowSalienceDec,Low,Slower,Slower,0.90408768,0.90408768,0,3,3,FALSE,included
4,11992,Breath,9,lowSalienceDec,Low,Slower,Slower,0.954850154,0.954850154,0,3,3,FALSE,included
4,11992,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,3,3,FALSE,included
4,11992,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,3,3,FALSE,included
4,11992,Breath,2,lowSalienceAcc,Low,NoChange,Faster,0.513886737,0,1,3,3,FALSE,included
4,11992,Breath,3,lowSalienceAcc,Low,Faster,Faster,0.435497046,-0.435497046,0,3,3,FALSE,included
4,11992,Breath,4,lowSalienceAcc,Low,NoChange,Faster,0.585936155,0,1,3,3,FALSE,included
4,11992,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.529407016,-0.529407016,1,3,3,FALSE,included
4,11992,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.490348089,-0.490348089,1,3,3,FALSE,included
4,11992,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.461048392,-0.461048392,1,3,3,FALSE,included
4,11992,Breath,8,lowSalienceAcc,Low,NoChange,Faster,0.435367606,0,0,3,3,FALSE,included
4,11992,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.492745795,-0.492745795,1,3,3,FALSE,included
4,11992,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,3,3,FALSE,included
4,11992,Breath,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,0,3,3,FALSE,included
4,11992,Breath,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,0,3,3,FALSE,included
4,11992,Breath,3,highSalienceAcc,High,Faster,Faster,0.695548754,-0.695548754,0,3,3,FALSE,included
4,11992,Breath,4,highSalienceAcc,High,Faster,Faster,0.863288164,-0.863288164,1,3,3,FALSE,included
4,11992,Breath,5,highSalienceAcc,High,NoChange,Faster,0.803497186,0,1,3,3,FALSE,included
4,11992,Breath,6,highSalienceAcc,High,Faster,Faster,0.759011326,-0.759011326,1,3,3,FALSE,included
4,11992,Breath,7,highSalienceAcc,High,Faster,Faster,0.723215992,-0.723215992,1,3,3,FALSE,included
4,11992,Breath,8,highSalienceAcc,High,Faster,Faster,0.691375232,-0.691375232,1,3,3,FALSE,included
4,11992,Breath,9,highSalienceAcc,High,NoChange,Faster,0.666095774,0,0,3,3,FALSE,included
4,11998,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,5,5,FALSE,included
4,11998,Breath,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,0,4,5,FALSE,included
4,11998,Breath,2,highSalienceDec,High,NoChange,Slower,0.513886737,0,0,4,4,FALSE,included
4,11998,Breath,3,highSalienceDec,High,Slower,Slower,0.695548754,0.695548754,1,5,5,FALSE,included
4,11998,Breath,4,highSalienceDec,High,Slower,Slower,0.627749276,0.627749276,1,6,5,FALSE,included
4,11998,Breath,5,highSalienceDec,High,Slower,Slower,0.580157228,0.580157228,1,5,4,FALSE,included
4,11998,Breath,6,highSalienceDec,High,Slower,Slower,0.543318751,0.543318751,1,3,5,FALSE,included
4,11998,Breath,7,highSalienceDec,High,Slower,Slower,0.513354662,0.513354662,1,4,5,FALSE,included
4,11998,Breath,8,highSalienceDec,High,NoChange,Slower,0.485328362,0,1,6,4,FALSE,included
4,11998,Breath,9,highSalienceDec,High,Slower,Slower,0.462361453,0.462361453,0,3,4,FALSE,included
4,11998,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,4,FALSE,included
4,11998,Breath,1,highSalienceAcc,High,NoChange,Faster,0.290866253,0,1,5,5,FALSE,included
4,11998,Breath,2,highSalienceAcc,High,Faster,Faster,0.194847948,-0.194847948,1,6,4,FALSE,included
4,11998,Breath,3,highSalienceAcc,High,Faster,Faster,0.115692875,-0.115692875,0,4,3,FALSE,included
4,11998,Breath,4,highSalienceAcc,High,Faster,Faster,0.254200718,-0.254200718,1,3,3,FALSE,included
4,11998,Breath,5,highSalienceAcc,High,NoChange,Faster,0.205495959,0,1,6,3,FALSE,included
4,11998,Breath,6,highSalienceAcc,High,NoChange,Faster,0.16847008,0,0,3,2,FALSE,included
4,11998,Breath,7,highSalienceAcc,High,Faster,Faster,0.236876035,-0.236876035,1,6,3,FALSE,included
4,11998,Breath,8,highSalienceAcc,High,Faster,Faster,0.208658445,-0.208658445,0,2,2,FALSE,included
4,11998,Breath,9,highSalienceAcc,High,Faster,Faster,0.264639721,-0.264639721,1,6,3,FALSE,included
4,11998,Breath,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,0,2,3,FALSE,included
4,11998,Breath,1,lowSalienceDec,Low,NoChange,Slower,0.660005904,0,1,2,1,FALSE,included
4,11998,Breath,2,lowSalienceDec,Low,Slower,Slower,0.581129105,0.581129105,1,5,2,FALSE,included
4,11998,Breath,3,lowSalienceDec,Low,NoChange,Slower,0.525950165,0,1,2,2,FALSE,included
4,11998,Breath,4,lowSalienceDec,Low,Slower,Slower,0.483625193,0.483625193,1,5,2,FALSE,included
4,11998,Breath,5,lowSalienceDec,Low,Slower,Slower,0.44767754,0.44767754,1,2,3,FALSE,included
4,11998,Breath,6,lowSalienceDec,Low,Slower,Slower,0.414991024,0.414991024,0,2,4,FALSE,included
4,11998,Breath,7,lowSalienceDec,Low,Slower,Slower,0.481906178,0.481906178,0,4,2,FALSE,included
4,11998,Breath,8,lowSalienceDec,Low,Slower,Slower,0.54541756,0.54541756,0,3,3,FALSE,included
4,11998,Breath,9,lowSalienceDec,Low,NoChange,Slower,0.610686695,0,0,2,4,FALSE,included
4,11998,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,4,FALSE,included
4,11998,Breath,1,lowSalienceAcc,Low,NoChange,Faster,0.290866253,0,0,3,4,FALSE,included
4,11998,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.513886737,-0.513886737,1,5,3,FALSE,included
4,11998,Breath,3,lowSalienceAcc,Low,Faster,Faster,0.435497046,-0.435497046,0,3,3,FALSE,included
4,11998,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.585936155,-0.585936155,1,6,3,FALSE,included
4,11998,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.529407016,-0.529407016,1,6,2,FALSE,included
4,11998,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.490348089,-0.490348089,1,6,3,FALSE,included
4,11998,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.461048392,-0.461048392,1,6,3,FALSE,included
4,11998,Breath,8,lowSalienceAcc,Low,NoChange,Faster,0.435367606,0,1,5,3,FALSE,included
4,11998,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.415013767,-0.415013767,1,6,2,FALSE,included
4,12031,Visual,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,0,6,3,FALSE,included
4,12031,Visual,1,lowSalienceDec,Low,NoChange,Slower,0.660005904,0,1,2,3,FALSE,included
4,12031,Visual,2,lowSalienceDec,Low,NoChange,Slower,0.581129105,0,0,2,2,FALSE,included
4,12031,Visual,3,lowSalienceDec,Low,Slower,Slower,0.735375071,0.735375071,1,5,2,FALSE,included
4,12031,Visual,4,lowSalienceDec,Low,Slower,Slower,0.683184934,0.683184934,1,2,2,FALSE,included
4,12031,Visual,5,lowSalienceDec,Low,Slower,Slower,0.644533732,0.644533732,1,4,2,FALSE,included
4,12031,Visual,6,lowSalienceDec,Low,Slower,Slower,0.614546468,0.614546468,1,5,2,FALSE,included
4,12031,Visual,7,lowSalienceDec,Low,Slower,Slower,0.58703827,0.58703827,0,2,2,FALSE,included
4,12031,Visual,8,lowSalienceDec,Low,Slower,Slower,0.647075779,0.647075779,0,2,2,FALSE,included
4,12031,Visual,9,lowSalienceDec,Low,Slower,Slower,0.702960885,0.702960885,0,1,2,FALSE,included
4,12031,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,2,FALSE,included
4,12031,Visual,1,highSalienceAcc,High,NoChange,Faster,0.290866253,0,0,5,3,FALSE,included
4,12031,Visual,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,1,6,4,FALSE,included
4,12031,Visual,3,highSalienceAcc,High,Faster,Faster,0.435497046,-0.435497046,1,6,4,FALSE,included
4,12031,Visual,4,highSalienceAcc,High,Faster,Faster,0.384343212,-0.384343212,1,3,3,FALSE,included
4,12031,Visual,5,highSalienceAcc,High,Faster,Faster,0.345862035,-0.345862035,1,6,4,FALSE,included
4,12031,Visual,6,highSalienceAcc,High,Faster,Faster,0.314160845,-0.314160845,1,5,3,FALSE,included
4,12031,Visual,7,highSalienceAcc,High,Faster,Faster,0.283079303,-0.283079303,1,4,3,FALSE,included
4,12031,Visual,8,highSalienceAcc,High,Faster,Faster,0.256391083,-0.256391083,0,2,3,FALSE,included
4,12031,Visual,9,highSalienceAcc,High,Faster,Faster,0.317964665,-0.317964665,1,5,4,FALSE,included
4,12031,Visual,0,highSalienceDec,High,NoChange,Slower,0.422912,0,1,5,3,FALSE,included
4,12031,Visual,1,highSalienceDec,High,NoChange,Slower,0.290866253,0,1,6,2,FALSE,included
4,12031,Visual,2,highSalienceDec,High,Slower,Slower,0.194847948,0.194847948,1,4,2,FALSE,included
4,12031,Visual,3,highSalienceDec,High,Slower,Slower,0.115692875,0.115692875,0,4,1,FALSE,included
4,12031,Visual,4,highSalienceDec,High,NoChange,Slower,0.254200718,0,1,4,1,FALSE,included
4,12031,Visual,5,highSalienceDec,High,NoChange,Slower,0.205495959,0,0,4,1,FALSE,included
4,12031,Visual,6,highSalienceDec,High,Slower,Slower,0.296477447,0.296477447,1,2,1,FALSE,included
4,12031,Visual,7,highSalienceDec,High,NoChange,Slower,0.258959474,0,1,4,1,FALSE,included
4,12031,Visual,8,highSalienceDec,High,Slower,Slower,0.230614934,0.230614934,1,5,1,FALSE,included
4,12031,Visual,9,highSalienceDec,High,Slower,Slower,0.20901184,0.20901184,0,4,1,FALSE,included
4,12031,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,2,FALSE,included
4,12031,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,1,4,2,FALSE,included
4,12031,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.194847948,-0.194847948,1,4,1,FALSE,included
4,12031,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.115692875,-0.115692875,1,4,1,FALSE,included
4,12031,Visual,4,lowSalienceAcc,Low,NoChange,Faster,0.04255853,0,1,4,1,FALSE,included
4,12031,Visual,5,lowSalienceAcc,Low,Faster,Faster,-0.019543321,0.019543321,0,2,1,FALSE,included
4,12031,Visual,6,lowSalienceAcc,Low,NoChange,Faster,0.109898414,0,1,4,1,FALSE,included
4,12031,Visual,7,lowSalienceAcc,Low,Faster,Faster,0.070546672,-0.070546672,1,4,1,FALSE,included
4,12031,Visual,8,lowSalienceAcc,Low,Faster,Faster,0.036746071,-0.036746071,0,5,1,FALSE,included
4,12031,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.10939553,-0.10939553,0,5,1,FALSE,included
4,12040,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,6,FALSE,included
4,12040,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,6,5,FALSE,included
4,12040,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.513886737,-0.513886737,1,6,5,FALSE,included
4,12040,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.435497046,-0.435497046,1,6,5,FALSE,included
4,12040,Visual,4,lowSalienceAcc,Low,NoChange,Faster,0.384343212,0,1,6,6,FALSE,included
4,12040,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.345862035,-0.345862035,1,6,6,FALSE,included
4,12040,Visual,6,lowSalienceAcc,Low,Faster,Faster,0.314160845,-0.314160845,1,5,6,FALSE,included
4,12040,Visual,7,lowSalienceAcc,Low,Faster,Faster,0.283079303,-0.283079303,0,6,6,FALSE,included
4,12040,Visual,8,lowSalienceAcc,Low,NoChange,Faster,0.352180978,0,0,4,6,FALSE,included
4,12040,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.405641109,-0.405641109,1,6,6,FALSE,included
4,12040,Visual,0,highSalienceAcc,High,NoChange,Faster,0.422912,0,0,4,6,FALSE,included
4,12040,Visual,1,highSalienceAcc,High,NoChange,Faster,0.660005904,0,1,6,6,FALSE,included
4,12040,Visual,2,highSalienceAcc,High,NoChange,Faster,0.581129105,0,1,3,5,FALSE,included
4,12040,Visual,3,highSalienceAcc,High,NoChange,Faster,0.525950165,0,0,4,5,FALSE,included
4,12040,Visual,4,highSalienceAcc,High,Faster,Faster,0.647391869,-0.647391869,1,6,6,FALSE,included
4,12040,Visual,5,highSalienceAcc,High,Faster,Faster,0.605164543,-0.605164543,1,6,6,FALSE,included
4,12040,Visual,6,highSalienceAcc,High,Faster,Faster,0.573476467,-0.573476467,1,6,6,FALSE,included
4,12040,Visual,7,highSalienceAcc,High,NoChange,Faster,0.545444444,0,1,6,6,FALSE,included
4,12040,Visual,8,highSalienceAcc,High,Faster,Faster,0.52394582,-0.52394582,1,6,6,FALSE,included
4,12040,Visual,9,highSalienceAcc,High,Faster,Faster,0.502079327,-0.502079327,1,6,6,FALSE,included
4,12040,Visual,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,1,6,6,FALSE,included
4,12040,Visual,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,1,6,6,FALSE,included
4,12040,Visual,2,lowSalienceDec,Low,Slower,Slower,0.194847948,0.194847948,1,6,5,FALSE,included
4,12040,Visual,3,lowSalienceDec,Low,NoChange,Slower,0.115692875,0,1,6,5,FALSE,included
4,12040,Visual,4,lowSalienceDec,Low,Slower,Slower,0.04255853,0.04255853,0,6,4,FALSE,included
4,12040,Visual,5,lowSalienceDec,Low,Slower,Slower,0.179695698,0.179695698,1,6,4,FALSE,included
4,12040,Visual,6,lowSalienceDec,Low,Slower,Slower,0.138494169,0.138494169,0,6,5,FALSE,included
4,12040,Visual,7,lowSalienceDec,Low,Slower,Slower,0.227936271,0.227936271,1,5,5,FALSE,included
4,12040,Visual,8,lowSalienceDec,Low,NoChange,Slower,0.195305352,0,1,5,5,FALSE,included
4,12040,Visual,9,lowSalienceDec,Low,NoChange,Slower,0.170972528,0,1,6,5,FALSE,included
4,12040,Visual,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,6,4,FALSE,included
4,12040,Visual,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,1,5,4,FALSE,included
4,12040,Visual,2,highSalienceDec,High,Slower,Slower,0.194847948,0.194847948,0,5,4,FALSE,included
4,12040,Visual,3,highSalienceDec,High,NoChange,Slower,0.370126814,0,0,4,5,FALSE,included
4,12040,Visual,4,highSalienceDec,High,Slower,Slower,0.523699206,0.523699206,1,6,5,FALSE,included
4,12040,Visual,5,highSalienceDec,High,Slower,Slower,0.451237533,0.451237533,1,6,4,FALSE,included
4,12040,Visual,6,highSalienceDec,High,Slower,Slower,0.40557599,0.40557599,1,6,5,FALSE,included
4,12040,Visual,7,highSalienceDec,High,Slower,Slower,0.372754571,0.372754571,1,6,4,FALSE,included
4,12040,Visual,8,highSalienceDec,High,Slower,Slower,0.344539261,0.344539261,1,5,5,FALSE,included
4,12040,Visual,9,highSalienceDec,High,Slower,Slower,0.32330781,0.32330781,0,4,4,FALSE,included
4,12043,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,5,3,FALSE,included
4,12043,Visual,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,0,6,2,FALSE,included
4,12043,Visual,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,1,6,3,FALSE,included
4,12043,Visual,3,highSalienceAcc,High,Faster,Faster,0.435497046,-0.435497046,1,3,3,FALSE,included
4,12043,Visual,4,highSalienceAcc,High,Faster,Faster,0.384343212,-0.384343212,1,4,4,FALSE,included
4,12043,Visual,5,highSalienceAcc,High,Faster,Faster,0.345862035,-0.345862035,0,4,4,FALSE,included
4,12043,Visual,6,highSalienceAcc,High,Faster,Faster,0.427640265,-0.427640265,1,5,6,FALSE,included
4,12043,Visual,7,highSalienceAcc,High,Faster,Faster,0.397476628,-0.397476628,1,4,4,FALSE,included
4,12043,Visual,8,highSalienceAcc,High,NoChange,Faster,0.375239952,0,1,6,4,FALSE,included
4,12043,Visual,9,highSalienceAcc,High,NoChange,Faster,0.35654385,0,0,5,4,FALSE,included
4,12043,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,3,FALSE,included
4,12043,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,6,3,FALSE,included
4,12043,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.513886737,-0.513886737,1,6,4,FALSE,included
4,12043,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.435497046,-0.435497046,0,5,3,FALSE,included
4,12043,Visual,4,lowSalienceAcc,Low,Faster,Faster,0.585936155,-0.585936155,0,5,3,FALSE,included
4,12043,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.750771711,-0.750771711,1,6,4,FALSE,included
4,12043,Visual,6,lowSalienceAcc,Low,Faster,Faster,0.689726922,-0.689726922,1,6,5,FALSE,included
4,12043,Visual,7,lowSalienceAcc,Low,Faster,Faster,0.645693276,-0.645693276,1,5,3,FALSE,included
4,12043,Visual,8,lowSalienceAcc,Low,Faster,Faster,0.612597052,-0.612597052,0,5,5,FALSE,included
4,12043,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.677908604,-0.677908604,0,5,3,FALSE,included
4,12043,Visual,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,6,2,FALSE,included
4,12043,Visual,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,0,6,2,FALSE,included
4,12043,Visual,2,highSalienceDec,High,Slower,Slower,0.513886737,0.513886737,0,5,5,FALSE,included
4,12043,Visual,3,highSalienceDec,High,Slower,Slower,0.695548754,0.695548754,1,5,4,FALSE,included
4,12043,Visual,4,highSalienceDec,High,Slower,Slower,0.627749276,0.627749276,1,6,5,FALSE,included
4,12043,Visual,5,highSalienceDec,High,Slower,Slower,0.580157228,0.580157228,0,6,5,FALSE,included
4,12043,Visual,6,highSalienceDec,High,Slower,Slower,0.686316216,0.686316216,0,5,5,FALSE,included
4,12043,Visual,7,highSalienceDec,High,NoChange,Slower,0.797924427,0,1,6,5,FALSE,included
4,12043,Visual,8,highSalienceDec,High,Slower,Slower,0.753482284,0.753482284,0,6,5,FALSE,included
4,12043,Visual,9,highSalienceDec,High,Slower,Slower,0.839322998,0.839322998,0,6,6,FALSE,included
4,12043,Visual,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,0,6,5,FALSE,included
4,12043,Visual,1,lowSalienceDec,Low,Slower,Slower,0.660005904,0.660005904,0,6,3,FALSE,included
4,12043,Visual,2,lowSalienceDec,Low,Slower,Slower,0.832034786,0.832034786,0,6,5,FALSE,included
4,12043,Visual,3,lowSalienceDec,Low,Slower,Slower,0.985363041,0.985363041,0,6,5,FALSE,included
4,12043,Visual,4,lowSalienceDec,Low,Slower,Slower,1.115241797,1.115241797,1,5,6,FALSE,included
4,12043,Visual,5,lowSalienceDec,Low,Slower,Slower,1.069813703,1.069813703,0,6,5,FALSE,included
4,12043,Visual,6,lowSalienceDec,Low,Slower,Slower,1.149586218,1.149586218,0,6,5,FALSE,included
4,12043,Visual,7,lowSalienceDec,Low,Slower,Slower,1.237947494,1.237947494,0,6,6,FALSE,included
4,12043,Visual,8,lowSalienceDec,Low,NoChange,Slower,1.331971265,0,0,5,5,FALSE,included
4,12043,Visual,9,lowSalienceDec,Low,Slower,Slower,1.426710815,1.426710815,0,5,6,FALSE,included
4,12088,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,0,6,6,FALSE,included
4,12088,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.660005904,-0.660005904,1,6,6,FALSE,included
4,12088,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.581129105,-0.581129105,1,6,6,FALSE,included
4,12088,Visual,3,lowSalienceAcc,Low,NoChange,Faster,0.525950165,0,0,6,6,FALSE,included
4,12088,Visual,4,lowSalienceAcc,Low,Faster,Faster,0.647391869,-0.647391869,1,6,6,FALSE,included
4,12088,Visual,5,lowSalienceAcc,Low,NoChange,Faster,0.605164543,0,1,6,6,FALSE,included
4,12088,Visual,6,lowSalienceAcc,Low,NoChange,Faster,0.573476467,0,0,6,6,FALSE,included
4,12088,Visual,7,lowSalienceAcc,Low,NoChange,Faster,0.631387881,0,1,6,6,FALSE,included
4,12088,Visual,8,lowSalienceAcc,Low,Faster,Faster,0.60533334,-0.60533334,1,6,6,FALSE,included
4,12088,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.58476396,-0.58476396,1,6,6,FALSE,included
4,12088,Visual,0,lowSalienceDec,Low,NoChange,Slower,0.422912,0,1,6,6,FALSE,included
4,12088,Visual,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,1,6,6,FALSE,included
4,12088,Visual,2,lowSalienceDec,Low,Slower,Slower,0.194847948,0.194847948,0,6,6,FALSE,included
4,12088,Visual,3,lowSalienceDec,Low,Slower,Slower,0.370126814,0.370126814,0,6,6,FALSE,included
4,12088,Visual,4,lowSalienceDec,Low,Slower,Slower,0.523699206,0.523699206,1,6,6,FALSE,included
4,12088,Visual,5,lowSalienceDec,Low,Slower,Slower,0.451237533,0.451237533,1,6,6,FALSE,included
4,12088,Visual,6,lowSalienceDec,Low,NoChange,Slower,0.40557599,0,1,6,6,FALSE,included
4,12088,Visual,7,lowSalienceDec,Low,Slower,Slower,0.372754571,0.372754571,1,5,5,FALSE,included
4,12088,Visual,8,lowSalienceDec,Low,Slower,Slower,0.344539261,0.344539261,0,5,5,FALSE,included
4,12088,Visual,9,lowSalienceDec,Low,Slower,Slower,0.401802975,0.401802975,0,5,5,FALSE,included
4,12088,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,6,FALSE,included
4,12088,Visual,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,1,6,6,FALSE,included
4,12088,Visual,2,highSalienceAcc,High,Faster,Faster,0.194847948,-0.194847948,0,6,6,FALSE,included
4,12088,Visual,3,highSalienceAcc,High,NoChange,Faster,0.370126814,0,0,6,6,FALSE,included
4,12088,Visual,4,highSalienceAcc,High,Faster,Faster,0.523699206,-0.523699206,1,6,6,FALSE,included
4,12088,Visual,5,highSalienceAcc,High,Faster,Faster,0.451237533,-0.451237533,0,6,6,FALSE,included
4,12088,Visual,6,highSalienceAcc,High,Faster,Faster,0.5792434,-0.5792434,1,6,6,FALSE,included
4,12088,Visual,7,highSalienceAcc,High,Faster,Faster,0.526271027,-0.526271027,0,6,6,FALSE,included
4,12088,Visual,8,highSalienceAcc,High,Faster,Faster,0.643300783,-0.643300783,1,6,6,FALSE,included
4,12088,Visual,9,highSalienceAcc,High,Faster,Faster,0.596776389,-0.596776389,0,6,6,FALSE,included
4,12088,Visual,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,6,6,FALSE,included
